日期,开盘,收盘,最高,最低,成交量
2025-05-21,6.87,6.75,6.91,6.72,31786100
2025-05-22,6.74,6.85,6.96,6.68,45163265
2025-05-23,6.82,6.76,7.02,6.75,44188577
2025-05-26,6.76,6.89,7.1,6.75,48217739
2025-05-27,6.89,7.24,7.36,6.81,61417664
2025-05-28,7.18,7.07,7.28,7.06,39241028
2025-05-29,7.04,6.99,7.1,6.96,36503093
2025-05-30,6.99,6.93,7.15,6.91,32941018
2025-06-03,6.8,6.74,6.84,6.69,27424501
2025-06-04,6.72,6.74,6.8,6.69,19498200
2025-06-05,6.74,6.8,6.84,6.69,21567171
2025-06-06,6.8,6.8,6.82,6.73,16737000
2025-06-09,6.73,6.8,6.83,6.64,20514171
2025-06-10,6.8,6.81,6.89,6.65,24661832
2025-06-11,6.92,6.98,7.19,6.85,52069336
2025-06-12,6.98,7.01,7.07,6.92,26953705
2025-06-13,6.95,6.87,7.01,6.74,30255200
2025-06-16,6.91,6.79,6.91,6.75,23179594
2025-06-17,6.78,6.82,6.92,6.75,19734332
2025-06-18,6.84,6.69,6.84,6.66,19123164
2025-06-19,6.66,6.55,6.74,6.51,17379100
2025-06-20,6.53,6.78,6.78,6.51,20726628
2025-06-23,6.61,6.64,6.65,6.26,24602442
2025-06-24,6.62,6.8,6.9,6.62,28980628
2025-06-25,6.77,6.84,6.85,6.72,20169360
2025-06-26,6.77,6.76,6.82,6.69,18995818
2025-06-27,6.6,6.69,6.73,6.6,23012432
2025-06-30,6.4,6.45,6.48,6.3,40985309
2025-07-01,6.4,6.39,6.43,6.31,29844322
2025-07-02,6.36,6.33,6.41,6.3,19745569
2025-07-03,6.32,6.33,6.37,6.31,14578820
2025-07-04,6.32,6.28,6.35,6.28,16648849
2025-07-07,6.31,6.35,6.44,6.28,26120895
2025-07-08,6.31,6.42,6.44,6.29,28887077
2025-07-09,6.42,6.37,6.45,6.33,22741974
2025-07-10,6.33,6.51,6.57,6.33,40466680
2025-07-11,6.5,6.49,6.54,6.4,29672300
2025-07-14,6.5,6.36,6.5,6.33,25490900
2025-07-15,6.34,6.29,6.35,6.15,28167100
2025-07-16,6.26,6.26,6.31,6.25,13171120
2025-07-17,6.24,6.29,6.32,6.21,12947732
2025-07-18,6.26,6.26,6.32,6.23,12885605
2025-07-21,6.19,6.26,6.29,6.18,18679077
2025-07-22,6.25,6.24,6.27,6.16,19761000
2025-07-23,6.25,6.21,6.31,6.2,22148519
2025-07-24,6.18,6.27,6.29,6.17,28405765
2025-07-25,6.29,6.27,6.35,6.24,24994684
2025-07-28,6.26,6.4,6.45,6.19,38467397
2025-07-29,6.35,6.34,6.4,6.3,24978994
2025-07-30,6.3,6.24,6.35,6.21,19051300
2025-07-31,6.2,6.16,6.32,6.15,26384443
2025-08-01,6.15,6.15,6.19,6.1,17585604
2025-08-04,6.1,6.16,6.2,6.09,14512207
2025-08-05,6.15,6.24,6.28,6.12,24316095
2025-08-06,6.25,6.27,6.33,6.17,20905758
2025-08-07,6.24,6.35,6.38,6.21,31669200
2025-08-08,6.34,6.51,6.52,6.27,42794528
2025-08-11,6.63,6.78,7.09,6.5,92865413
2025-08-12,7.04,7.46,7.46,6.98,114378979
2025-08-13,7.5,7.43,7.8,7.33,150146716
2025-08-14,7.37,7.14,7.67,7.11,100939807
2025-08-15,7.18,7.33,7.42,7.13,80928170
2025-08-18,7.6,7.7,7.84,7.47,104852579
2025-08-19,7.71,7.86,8.07,7.59,99084570
2025-08-20,7.77,7.68,7.85,7.5,68745132
2025-08-21,7.58,7.36,7.63,7.3,55341355
2025-08-22,7.3,7.3,7.38,7.24,40473420
2025-08-25,7.29,7.33,7.45,7.15,62257507
2025-08-26,7.23,7.31,7.42,7.16,47426199
2025-08-27,7.22,7.04,7.54,7.04,69506496
2025-08-28,7.1,7.27,7.32,7.06,45598438
2025-08-29,7.32,7.34,7.5,7.19,40650199
2025-09-01,7.28,7.21,7.38,7.19,37146737
2025-09-02,7.24,7.25,7.29,7.05,38242637
2025-09-03,7.21,7.27,7.49,7.16,46193937
2025-09-04,7.29,7.37,7.64,7.17,58274053
2025-09-05,7.37,7.64,7.65,7.21,54530038
2025-09-08,7.8,7.62,7.88,7.5,61959095
2025-09-09,7.61,7.45,7.7,7.42,46222639
2025-09-10,7.41,7.53,7.59,7.4,32447524
2025-09-11,7.5,7.58,7.64,7.37,41863395
2025-09-12,7.57,7.65,7.7,7.5,42150671
2025-09-15,7.55,7.48,7.57,7.23,57558872
2025-09-16,7.45,7.6,7.63,7.41,42131771
2025-09-17,7.56,8.05,8.31,7.51,81540657
2025-09-18,7.88,7.77,8.27,7.69,81537908
2025-09-19,7.82,7.99,8.1,7.6,64880728
2025-09-22,7.85,7.92,7.99,7.68,49804383
2025-09-23,7.96,8.43,8.58,7.69,81500244
2025-09-24,8.29,9.27,9.27,8.18,69547812
2025-09-25,9.5,9.28,9.66,9.05,116076967
2025-09-26,9.27,9.51,10.1,9.27,100560427
2025-09-29,9.52,9.35,9.6,9.22,66228510
2025-09-30,9.48,10.29,10.29,9.44,49876679
2025-10-09,10.42,10.85,11.1,10.32,103428608
2025-10-10,10.74,11.94,11.94,10.68,113448260
2025-10-13,12.2,13.13,13.13,12.19,58508773
2025-10-14,14.43,13.79,14.44,13.17,226131810
2025-10-15,13.05,12.41,13.21,12.41,88638607
2025-10-16,11.17,11.45,11.87,11.17,142609011
2025-10-17,11.72,12.24,12.6,11.72,162385695
2025-10-20,12.67,12.02,12.94,11.81,127864734
2025-10-21,11.97,13.22,13.22,11.73,95692685
2025-10-22,13.75,13.13,13.98,13.1,131379321
2025-10-23,14.44,14.15,14.44,13.53,168288050
2025-10-24,14.35,14.04,15.5,13.53,147325402
2025-10-27,13.83,13.3,14.04,13.24,110857207
2025-10-28,13.2,12.81,13.26,12.58,99902648
2025-10-29,12.76,13.03,13.68,12.71,94789905
2025-10-30,13.04,12.65,13.09,12.65,55428105
2025-10-31,12.89,12.68,13.19,12.57,74009139
2025-11-03,12.64,12.37,12.64,11.91,57647089
2025-11-04,12.35,11.93,12.4,11.78,53242701
2025-11-05,11.61,12.1,12.16,11.61,38143552
2025-11-06,12.06,12.14,12.28,11.8,46430669
2025-11-07,12.03,12.17,12.35,12.01,38896194
2025-11-10,12.07,11.9,12.21,11.82,37261069
2025-11-11,11.92,11.86,12.2,11.78,37162110
2025-11-12,11.75,11.54,11.85,11.26,44407936
2025-11-13,11.43,11.56,11.58,11.33,26054388
2025-11-14,11.4,11.58,11.81,11.4,29996700
2025-11-17,11.46,11.58,11.66,11.26,28260556
2025-11-18,11.64,11.47,11.86,11.33,42172181
2025-11-19,11.41,10.95,11.45,10.73,53421172
2025-11-20,10.91,10.97,11.05,10.83,27620463
2025-11-21,10.78,10.5,11.1,10.46,37589950
2025-11-24,10.51,10.42,10.61,10.3,35110430
2025-11-25,10.57,10.65,10.79,10.47,29236160
2025-11-26,10.6,10.86,11.05,10.55,39906061
2025-11-27,11.0,10.71,11.08,10.69,28829784
2025-11-28,10.64,11.01,11.09,10.61,30850106
2025-12-01,10.88,10.43,10.91,10.35,42197664
2025-12-02,10.46,10.14,10.5,10.1,33172223
2025-12-03,10.25,9.88,10.25,9.86,32277141
2025-12-04,9.82,9.87,9.95,9.58,32525564
2025-12-05,9.84,10.09,10.28,9.73,32033257
2025-12-08,9.98,10.21,10.32,9.94,26539284
2025-12-09,10.16,10.22,10.4,10.08,21267305
2025-12-10,10.23,10.37,10.65,10.02,48450342
2025-12-11,10.33,10.0,10.4,9.99,33361482
2025-12-12,10.1,10.01,10.27,9.93,25993177
2025-12-15,9.85,9.82,9.97,9.78,22011799
2025-12-16,9.8,9.36,9.86,9.33,29307458
2025-12-17,9.38,9.53,9.58,9.29,28755495
2025-12-18,9.5,9.55,9.86,9.5,24188383
2025-12-19,9.57,9.78,9.82,9.47,23119068
2025-12-22,9.72,9.78,9.8,9.55,20788552
2025-12-23,9.78,9.82,9.98,9.66,26402300
2025-12-24,9.7,9.93,10.2,9.69,31274209
2025-12-25,9.95,10.08,10.19,9.91,25459592
2025-12-26,10.01,10.19,10.35,10.0,36518617
2025-12-29,10.09,9.8,10.1,9.74,35944881
2025-12-30,9.8,9.86,9.99,9.61,30537185
2025-12-31,9.95,9.95,10.03,9.69,27036908
2026-01-05,9.83,9.73,9.83,9.55,32218785
2026-01-06,9.74,9.86,10.02,9.71,33802355
2026-01-07,9.86,9.78,10.08,9.75,37504475
2026-01-08,9.79,9.92,9.95,9.64,33126687
2026-01-09,9.89,10.15,10.43,9.81,63663691
2026-01-12,9.99,9.87,10.15,9.69,64566570
2026-01-13,9.86,9.56,10.05,9.54,48598404
2026-01-14,9.53,9.46,9.75,9.29,42712712
2026-01-15,9.41,9.31,9.5,9.19,31606950
2026-01-16,9.35,9.21,9.58,9.16,30491966
2026-01-19,9.19,9.15,9.2,9.0,22172894
2026-01-20,9.15,9.34,9.38,9.07,38367144
2026-01-21,9.25,9.65,10.04,9.15,83340316
2026-01-22,9.58,9.65,9.78,9.3,50189922
2026-01-23,9.64,9.74,9.78,9.59,39671176
2026-01-26,9.73,9.31,9.78,9.3,36729242
2026-01-27,9.3,8.96,9.33,8.74,41414793
2026-01-28,9.03,8.94,9.14,8.92,22359496
2026-01-29,8.84,9.08,9.21,8.72,33072921
2026-01-30,9.01,8.96,9.13,8.6,38040051
2026-02-02,8.8,8.71,9.04,8.66,23864534
2026-02-03,8.83,8.88,8.9,8.74,18943811
2026-02-04,8.81,9.06,9.08,8.81,21564277
2026-02-05,8.96,9.0,9.13,8.94,17148516
2026-02-06,8.92,8.98,9.15,8.82,19186855
2026-02-09,9.18,9.38,9.53,9.16,32062963
2026-02-10,9.36,9.25,9.42,9.22,18728756
2026-02-11,9.28,9.35,9.49,9.21,20875483
2026-02-12,9.32,9.2,9.37,9.09,25018364
2026-02-13,9.22,9.43,9.84,9.2,50421077
2026-02-24,9.6,9.27,9.6,9.2,31021183
2026-02-25,9.27,9.68,9.85,9.24,46082315
2026-02-26,9.68,9.32,9.72,9.25,39701991
2026-02-27,9.32,9.28,9.32,9.14,23726117
