日期,开盘,收盘,最高,最低,成交量
2023-01-03,1567.9841952,1566.90638721,1574.53255803,1545.16908321,2603380
2023-01-04,1566.89733,1562.37778221,1574.7771027,1554.217236,2041575
2023-01-05,1573.237377,1631.203521,1631.203521,1569.614493,4794285
2023-01-06,1635.84081252,1633.71236817,1641.0758799,1618.523427,2490375
2023-01-09,1661.998035,1667.6135052,1675.56573558,1637.38053822,3097723
2023-01-10,1665.67526226,1679.61430845,1688.7168045,1657.9222905,2273173
2023-01-11,1681.018176,1671.00995895,1684.64106,1663.66456164,2272031
2023-01-12,1673.772408,1661.092314,1681.018176,1660.186593,1719317
2023-01-13,1670.31255378,1709.095527,1710.001248,1666.52664,3193965
2023-01-16,1708.189806,1732.5537009,1752.570135,1703.661201,3684826
2023-01-17,1732.78918836,1728.115668,1741.701483,1716.341295,2129923
2023-01-18,1733.549994,1714.529853,1743.7846413,1711.81269,2106293
2023-01-19,1714.0769925,1702.94568141,1714.09510692,1690.075386,2343889
2023-01-20,1711.07905599,1684.65011721,1719.28488825,1682.829618,2560875
2023-01-30,1729.021389,1710.001248,1729.021389,1702.75548,3592255
2023-01-31,1717.6998765,1671.74359296,1720.82461395,1660.24999347,3299068
2023-02-01,1680.09434058,1671.02807337,1683.735339,1640.6230194,3397389
2023-02-02,1674.11658198,1663.00338531,1683.735339,1653.846546,2975886
2023-02-03,1648.41222,1646.600778,1653.846546,1626.38508528,3494490
2023-02-06,1612.18338,1625.769195,1625.769195,1594.06896,4266095
2023-02-07,1637.61602568,1627.580637,1638.2681448,1619.18460333,2432171
2023-02-08,1630.30685721,1615.806264,1635.70495437,1607.654775,1667577
2023-02-09,1610.371938,1646.600778,1657.24299975,1607.66383221,2975366
2023-02-10,1639.4455821,1639.35501,1647.04458129,1631.24880705,1798451
2023-02-13,1639.35501,1681.33517835,1697.7740145,1639.35501,3814670
2023-02-14,1681.43480766,1669.95932259,1682.2861854,1661.998035,1956576
2023-02-15,1669.95026538,1667.432361,1680.3841713,1662.73166901,1817691
2023-02-16,1667.74030614,1686.28947222,1709.095527,1655.657988,3324595
2023-02-17,1675.72876536,1649.11868238,1696.415433,1648.45750605,2644283
2023-02-20,1649.317941,1698.226875,1701.6686148,1645.8762012,2966869
2023-02-21,1697.321154,1690.981107,1697.321154,1676.489571,1875052
2023-02-22,1680.12151221,1662.903756,1688.1733719,1659.0997278,2186916
2023-02-23,1666.52664,1646.600778,1674.4969848,1635.05283525,2188097
2023-02-24,1639.45463931,1619.429148,1639.52709699,1614.15785178,2463461
2023-02-27,1610.8247985,1639.72635561,1643.883615,1607.67288942,2206489
2023-02-28,1647.506499,1642.74240654,1650.23271921,1615.1722593,2395181
2023-03-01,1642.072173,1665.19523013,1673.772408,1633.22327883,2445810
2023-03-02,1656.563709,1655.657988,1665.61186179,1649.4085131,1314419
2023-03-03,1666.31832417,1646.63700684,1667.98485081,1632.54398808,1619806
2023-03-06,1646.76380778,1636.76464794,1647.0536385,1627.37232117,2064586
2023-03-07,1635.71401158,1619.7008643,1645.3327686,1619.429148,2278539
2023-03-08,1612.20149442,1603.50657282,1617.56336274,1595.08336752,2276370
2023-03-09,1601.314728,1603.14428442,1616.711985,1575.95454,2761150
2023-03-10,1586.43373197,1585.01175,1613.089101,1585.01175,2116082
2023-03-13,1585.917471,1595.880402,1607.654775,1584.106029,2056043
2023-03-14,1597.49258538,1599.503286,1612.07469348,1574.5959585,2370492
2023-03-15,1610.70705477,1585.84501332,1616.60329848,1585.12043652,1921253
2023-03-16,1575.95454,1586.81413479,1603.12617,1575.05787621,1764624
2023-03-17,1603.12617,1577.765982,1608.46086669,1572.331656,2702291
2023-03-20,1585.917471,1566.5350416,1589.540355,1565.085888,2049093
2023-03-21,1571.425935,1607.654775,1617.48184785,1561.43583237,3114182
2023-03-22,1612.18338,1606.16033535,1623.957753,1599.09571155,1533026
2023-03-23,1599.503286,1607.52797406,1622.24594031,1598.60662221,1735566
2023-03-24,1602.29290668,1610.93348502,1615.4439756,1599.503286,1276996
2023-03-27,1610.9153706,1601.12452659,1610.9153706,1590.446076,1529555
2023-03-28,1603.12617,1613.8136778,1621.24059,1598.61567942,1726135
2023-03-29,1629.392079,1621.24059,1630.2978,1616.77538547,1539299
2023-03-30,1623.957753,1630.2978,1634.826405,1611.277659,1925701
2023-03-31,1652.940825,1648.41222,1673.772408,1647.506499,2744633
2023-04-03,1652.940825,1632.17264247,1655.44967217,1630.37025768,2141743
2023-04-04,1641.166452,1643.51226939,1644.03758757,1618.523427,2006626
2023-04-06,1634.826405,1627.54440816,1644.6987639,1619.62840662,1487422
2023-04-07,1625.769195,1622.13725379,1635.74118321,1619.73709314,1352468
2023-04-10,1622.03762448,1604.6658957,1622.03762448,1579.577424,2941822
2023-04-11,1623.957753,1580.9360055,1623.957753,1579.577424,2920919
2023-04-12,1582.53007446,1534.3819461,1585.01175,1533.22262322,5110492
2023-04-13,1530.66849,1560.557283,1561.09165839,1525.24322121,2954268
2023-04-14,1563.274446,1551.88047582,1569.614493,1544.0731608,2123162
2023-04-17,1575.95454,1587.728913,1587.728913,1565.085888,3046723
2023-04-18,1587.728913,1592.257518,1602.220449,1581.40698042,1831389
2023-04-19,1595.880402,1593.163239,1599.0504255,1585.01175,1460056
2023-04-20,1594.16858931,1577.65729548,1598.597565,1565.991609,1988537
2023-04-21,1581.388866,1562.79441387,1583.27276568,1558.99944288,1851787
2023-04-24,1558.745841,1544.254305,1559.651562,1540.631421,2023091
2023-04-25,1545.160026,1567.24150398,1572.31354158,1541.537142,2058251
2023-04-26,1579.577424,1579.49590911,1594.974681,1557.84012,2789160
2023-04-27,1583.200308,1592.18506032,1603.12617,1566.89733,2560504
2023-04-28,1596.79518021,1594.53993492,1614.69222717,1588.60746237,2622464
2023-05-04,1602.220449,1584.9211779,1610.07305007,1572.331656,2746642
2023-05-05,1599.503286,1585.01175,1599.503286,1572.68488719,2071421
2023-05-08,1601.60455872,1558.31109492,1602.220449,1555.27692957,3317126
2023-05-09,1553.311515,1559.651562,1575.93642558,1546.12914747,2937796
2023-05-10,1553.48360199,1562.368725,1572.331656,1553.311515,2077260
2023-05-11,1567.803051,1555.18635747,1571.425935,1553.311515,1524612
2023-05-12,1553.311515,1545.5223144,1566.78864348,1544.26336221,1946045
2023-05-15,1541.537142,1554.4889523,1555.122957,1531.7553552,2574018
2023-05-16,1552.39673679,1542.70552209,1557.83106279,1537.008537,2222377
2023-05-17,1546.971468,1540.631421,1551.500073,1538.82903621,1677691
2023-05-18,1544.24524779,1531.574211,1544.6165934,1530.66849,1921928
2023-05-19,1513.459791,1539.2728395,1543.64747193,1499.46640155,2674116
2023-05-22,1530.67754721,1581.388866,1586.823192,1530.66849,4128432
2023-05-23,1588.62557679,1561.96115055,1588.634634,1561.96115055,1689421
2023-05-24,1569.00765993,1549.5980589,1570.11263955,1548.88253931,1847927
2023-05-25,1545.15096879,1540.631421,1548.78291,1530.66849,2246560
2023-05-26,1541.537142,1531.17569376,1544.254305,1517.09173221,1829110
2023-05-29,1537.008537,1529.762769,1538.23126035,1519.799838,1777141
2023-05-30,1529.762769,1511.00528709,1538.72034969,1502.19262176,2645340
2023-05-31,1504.41163821,1475.3289369,1508.67758412,1473.30917907,3695697
2023-06-01,1465.456578,1481.68709832,1517.07361779,1465.456578,2864525
2023-06-02,1489.911045,1513.0975026,1515.40709115,1481.85918531,2505802
2023-06-05,1509.07610136,1508.025465,1524.21975648,1506.214023,1620050
2023-06-06,1512.55407,1509.82784979,1525.234164,1495.84351755,1991392
2023-06-07,1515.26217579,1495.2547989,1520.5244148,1494.43965,1788964
2023-06-08,1499.72000343,1510.742628,1517.082675,1494.44870721,1470272
2023-06-09,1514.35645479,1508.931186,1519.77266637,1508.931186,1758041
2023-06-12,1508.94930042,1536.102816,1546.971468,1504.87355592,2702944
2023-06-13,1534.18268748,1538.819979,1543.90107381,1526.139885,1466254
2023-06-14,1556.934399,1564.07148048,1570.73758704,1545.35022741,3150580
2023-06-15,1567.20527514,1589.540355,1590.12907365,1560.557283,2522257
2023-06-16,1591.351797,1628.20558449,1630.2978,1585.1023221,3791789
2023-06-19,1621.24059,1579.577424,1628.44107195,1574.143098,3169992
2023-06-20,1575.95454,1579.08833466,1598.597565,1571.425935,2094674
2023-06-21,1575.95454,1572.17768343,1590.9895086,1571.425935,1772061
2023-06-26,1557.93974931,1547.877189,1566.89733,1535.197095,2399268
2023-06-27,1548.77385279,1549.73391705,1557.5684037,1539.80721489,1517446
2023-06-28,1551.66310278,1565.43006198,1570.520214,1549.688631,1857356
2023-06-29,1567.803051,1552.14313491,1571.41687779,1551.50913021,1423116
2023-06-30,1563.3625,1555.085875,1571.62992875,1550.92917,2045869
2023-07-03,1562.442875,1585.5254625,1586.61062,1556.0055,1913909
2023-07-04,1585.617425,1591.503025,1595.034385,1579.98932,1247238
2023-07-05,1590.95125,1577.5063325,1592.76291125,1563.3625,1474539
2023-07-06,1571.786265,1566.1029825,1593.710125,1563.3625,1514062
2023-07-07,1564.282125,1554.19383875,1571.62992875,1554.16625,1516742
2023-07-10,1567.960625,1564.1901625,1577.12009,1563.3625,1347741
2023-07-11,1572.55875,1572.55875,1577.31321125,1565.2937125,1258270
2023-07-12,1575.35441,1576.053325,1584.513875,1573.78185125,1328467
2023-07-13,1583.58505375,1598.6761,1605.12267125,1580.84457125,2580654
2023-07-14,1614.8615,1612.102625,1617.1605625,1601.25105,1855030
2023-07-17,1610.263375,1590.92366125,1610.263375,1587.824525,1433648
2023-07-18,1594.2435075,1584.32995,1595.09875875,1582.674625,1473765
2023-07-19,1577.16607125,1584.513875,1589.112,1576.053325,1248322
2023-07-20,1589.10280375,1585.4335,1608.4057325,1583.59425,1669265
2023-07-21,1592.680145,1628.9317625,1630.0353125,1587.27275,3937740
2023-07-24,1609.821955,1628.79381875,1628.79381875,1609.821955,1971337
2023-07-25,1655.325,1681.58029375,1681.88377,1655.31580375,4308646
2023-07-26,1681.58029375,1681.58029375,1688.42230375,1669.192945,1961145
