日期,开盘,收盘,最高,最低,成交量
2022-08-04,11.83785684,12.17242636,12.29050972,11.83785684,41394407.0
2022-08-05,12.1527458,11.808336,12.1527458,11.65089152,36751004.0
2022-08-08,11.81817628,12.04450272,12.08386384,11.72961376,25570228.0
2022-08-09,12.09370412,11.83785684,12.2511486,11.808336,29863690.0
2022-08-10,11.83785684,11.9067388,12.06418328,11.76897488,26234280.0
2022-08-11,11.99530132,11.93625964,12.16258608,11.86737768,31712723.0
2022-08-12,11.82801656,11.72961376,11.99530132,11.71977348,26806870.0
2022-08-15,11.99530132,12.36923196,12.546357,11.8575374,56750957.0
2022-08-16,12.2511486,12.36923196,12.5955584,12.23146804,41483470.0
2022-08-17,12.62507924,13.60910724,13.60910724,12.50699588,94204899.0
2022-08-18,13.74687116,14.28808656,14.9572256,13.74687116,114896038.0
2022-08-19,14.05191984,13.30405856,14.05191984,13.25485716,62071745.0
2022-08-22,13.19581548,12.87108624,13.24501688,12.77268344,40124786.0
2022-08-23,12.94980848,14.16016292,14.16016292,12.94980848,57042729.0
2022-08-24,14.4160102,14.65217692,15.34099652,13.84527396,107615759.0
2022-08-25,14.27824628,14.24872544,14.64233664,13.50086416,57358781.0
2022-08-26,13.93383648,14.49473244,15.2032326,13.93383648,68093503.0
2022-08-29,14.37664908,15.9412536,15.9412536,13.90431564,72203640.0
2022-08-30,15.990455,14.6620172,16.6300732,14.3668088,86886295.0
2022-08-31,14.29792684,13.19581548,14.45537132,13.19581548,62610524.0
2022-09-01,12.77268344,12.2511486,13.3335794,12.16258608,55839310.0
2022-09-02,12.2019472,12.78252372,13.16629464,11.6115304,56675178.0
2022-09-05,12.52667644,12.95964876,13.46150304,12.52667644,34559637.0
2022-09-06,13.16629464,13.39262108,13.59926696,12.70380148,38791830.0
2022-09-07,13.1367738,13.284378,13.55006556,13.10725296,33522594.0
2022-09-08,13.11709324,13.70751004,14.1700032,13.07773212,54962860.0
2022-09-09,13.40246136,12.71364176,13.65830864,12.52667644,43421181.0
2022-09-13,12.5955584,12.57587784,12.86124596,12.38891252,22363696.0
2022-09-14,12.2511486,12.22162776,12.792364,12.02482216,23047800.0
2022-09-15,12.26098888,11.37536368,12.38891252,11.04079416,38900969.0
2022-09-16,11.27696088,11.2179192,11.5131276,11.1687178,16977100.0
2022-09-19,11.20807892,11.22775948,11.34584284,10.99159276,13639500.0
2022-09-20,11.28680116,11.67057208,11.7591346,11.28680116,21330707.0
2022-09-21,11.60169012,11.808336,11.9067388,11.43440536,20901097.0
2022-09-22,11.74929432,12.07402356,12.56603756,11.59184984,29481290.0
2022-09-23,11.8575374,12.16258608,12.42827364,11.71977348,31329750.0
2022-09-26,12.03466244,11.7591346,12.29050972,11.4147248,22203610.0
2022-09-27,11.86737768,11.92641936,12.1035444,11.64105124,18862900.0
2022-09-28,11.82801656,11.23759976,11.9559402,11.23759976,18806000.0
2022-09-29,11.32616228,11.04079416,11.50328732,11.00143304,15751588.0
2022-09-30,11.01127332,10.65702324,11.12935668,10.6275024,14029077.0
2022-10-10,10.824308,11.04079416,11.33600256,10.6767038,18102160.0
2022-10-11,11.05063444,11.1687178,11.19823864,10.7259052,14196620.0
2022-10-12,11.13919696,11.44424564,11.4639262,10.74558576,17851600.0
2022-10-13,11.316322,11.39504424,11.65089152,11.2671206,17294812.0
2022-10-14,11.43440536,11.562329,11.59184984,11.34584284,16162186.0
2022-10-17,11.74929432,11.6115304,11.808336,11.23759976,18287200.0
2022-10-18,11.6115304,11.82801656,11.98546104,11.49344704,22592480.0
2022-10-19,11.7099332,12.08386384,12.38891252,11.6115304,30174250.0
2022-10-20,12.0051416,11.6607318,12.0051416,11.50328732,24940699.0
2022-10-21,11.65089152,11.34584284,11.69025264,11.19823864,18431220.0
2022-10-24,11.3655234,11.19823864,11.64105124,11.1195164,15259242.0
2022-10-25,11.1195164,11.30648172,11.316322,10.824308,14659530.0
2022-10-26,11.47376648,12.43811392,12.43811392,11.14903724,34354763.0
2022-10-27,12.792364,12.9891696,13.65830864,12.67428064,83209124.0
2022-10-28,12.5955584,12.18226664,12.80220428,11.7099332,47725593.0
2022-10-31,12.06418328,12.57587784,12.5955584,11.78865544,36778390.0
2022-11-01,12.58571812,12.94980848,12.95964876,12.2511486,37831744.0
2022-11-02,12.792364,13.05805156,13.56974612,12.55619728,45152211.0
2022-11-03,12.70380148,12.65460008,12.96948904,12.55619728,26514021.0
2022-11-04,12.7431626,12.72348204,12.87108624,12.61523896,23281602.0
2022-11-07,12.66444036,12.67428064,13.19581548,12.61523896,20972020.0
2022-11-08,12.50699588,12.4971556,12.63491952,12.28066944,18269902.0
2022-11-09,12.78252372,13.04821128,13.41230164,12.57587784,37629844.0
2022-11-10,12.792364,12.75300288,12.99900988,12.71364176,22989084.0
2022-11-11,13.00885016,12.52667644,13.1367738,12.47747504,25602860.0
2022-11-14,12.41843336,11.91657908,12.4479542,11.82801656,24283002.0
2022-11-15,11.99530132,12.18226664,12.22162776,11.91657908,15331800.0
2022-11-16,12.06418328,11.98546104,12.28066944,11.94609992,13905977.0
2022-11-17,12.054343,12.22162776,12.28066944,11.83785684,15396630.0
2022-11-18,12.23146804,12.52667644,12.53651672,12.02482216,22103722.0
2022-11-21,12.80220428,12.62507924,13.6287878,12.5955584,38549454.0
2022-11-22,12.4971556,13.1859752,13.46150304,12.3495514,37594365.0
2022-11-23,12.92028764,12.9891696,13.20565576,12.6447598,24654087.0
2022-11-24,13.22533632,13.4811836,14.04207956,12.92028764,43860470.0
2022-11-25,13.284378,12.81204456,13.47134332,12.70380148,27228055.0
2022-11-28,12.68412092,14.09128096,14.09128096,12.37907224,29450186.0
2022-11-29,14.11096152,13.99287816,15.252434,13.88463508,81861412.0
2022-11-30,13.7271906,13.78623228,14.28808656,13.6287878,47789306.0
2022-12-01,13.6287878,13.86495452,14.14048236,13.39262108,35642550.0
2022-12-02,13.66814892,14.37664908,14.64233664,13.5795864,48293930.0
2022-12-05,14.1700032,14.1700032,14.3176074,13.99287816,28784723.0
2022-12-06,14.09128096,13.90431564,14.17984348,13.78623228,19297633.0
2022-12-07,13.86495452,13.4811836,14.0716004,13.4811836,22378263.0
2022-12-08,13.36310024,13.3335794,13.6779892,13.30405856,17841503.0
2022-12-09,13.55990584,13.55990584,14.05191984,13.47134332,20038356.0
2022-12-12,13.39262108,13.8255934,13.88463508,13.34341968,16830951.0
2022-12-13,13.8255934,13.81575312,14.0716004,13.776392,19495132.0
2022-12-14,13.70751004,14.15032264,14.268406,13.49102388,24250660.0
2022-12-15,13.95351704,14.03223928,14.30776712,13.8747948,20181250.0
2022-12-16,13.8255934,13.3335794,13.94367676,13.0875724,21042010.0
2022-12-19,13.284378,12.85140568,13.45166276,12.76284316,14754713.0
2022-12-20,12.792364,12.42827364,13.02853072,12.32003056,15325501.0
2022-12-21,12.17242636,11.76897488,12.41843336,11.6115304,20128790.0
2022-12-22,11.79849572,11.32616228,11.88705824,11.29664144,15497300.0
2022-12-23,11.34584284,11.32616228,11.47376648,11.19823864,12513550.0
2022-12-26,11.30648172,11.7591346,11.7591346,11.2671206,13611870.0
2022-12-27,11.7591346,11.83785684,11.98546104,11.6607318,11585490.0
2022-12-28,11.84769712,11.58200956,11.84769712,11.57216928,8606695.0
2022-12-29,11.64105124,11.52296788,11.76897488,11.5131276,7950490.0
2022-12-30,11.52296788,11.9559402,11.97562076,11.4639262,13672520.0
2023-01-03,11.91657908,12.33971112,12.67428064,11.81817628,15987180.0
2023-01-04,12.32987084,12.24130832,12.53651672,12.09370412,12522400.0
2023-01-05,12.1527458,12.92028764,13.05805156,12.11338468,23818187.0
2023-01-06,12.8415654,13.3827808,13.65830864,12.792364,31016483.0
2023-01-09,13.49102388,13.12693352,13.776392,13.10725296,24214240.0
2023-01-10,13.1367738,12.94980848,13.26469744,12.86124596,15785789.0
2023-01-11,12.91044736,12.53651672,12.9891696,12.50699588,15722620.0
2023-01-12,12.57587784,12.546357,12.5955584,12.18226664,16863600.0
2023-01-13,12.546357,12.792364,12.9891696,12.31019028,18549370.0
2023-01-16,12.792364,12.57587784,12.99900988,12.4971556,14925500.0
2023-01-17,12.5955584,12.52667644,12.71364176,12.3495514,11295850.0
2023-01-18,12.60539868,12.546357,12.66444036,12.45779448,6264230.0
2023-01-19,12.56603756,12.40859308,12.85140568,12.36923196,10854600.0
2023-01-20,12.4971556,12.82188484,13.038371,12.47747504,18153610.0
2023-01-30,12.96948904,13.15645436,13.22533632,12.8907668,16604727.0
2023-01-31,12.9891696,12.96948904,13.10725296,12.91044736,11523530.0
2023-02-01,13.038371,13.24501688,13.26469744,12.87108624,16157952.0
2023-02-02,13.26469744,13.11709324,13.5795864,13.09741268,20409009.0
2023-02-03,13.19581548,13.25485716,13.36310024,13.00885016,15719740.0
2023-02-06,13.55990584,14.58329496,14.58329496,13.44182248,57742959.0
2023-02-07,14.5636144,14.8096214,15.72476744,14.3668088,108473907.0
2023-02-08,14.4160102,14.53409356,14.83914224,14.1700032,55937959.0
2023-02-09,14.35696852,14.38648936,14.44553104,13.99287816,35638100.0
2023-02-10,14.37664908,14.09128096,14.48489216,14.04207956,30685296.0
2023-02-13,14.10112124,14.60297552,14.60297552,14.0716004,37508412.0
2023-02-14,14.45537132,14.514413,14.72105888,14.17984348,29905673.0
2023-02-15,14.514413,14.4652116,14.55377412,14.30776712,20939600.0
2023-02-16,14.4652116,13.61894752,14.53409356,13.42214192,36860310.0
2023-02-17,13.46150304,13.32373912,13.6287878,13.32373912,16489670.0
2023-02-20,13.29421828,13.46150304,13.49102388,13.14661408,13924127.0
2023-02-21,13.47134332,13.776392,13.81575312,13.47134332,18154000.0
2023-02-22,13.65830864,13.68782948,13.94367676,13.55990584,13971578.0
2023-02-23,13.5795864,13.80591284,13.89447536,13.55990584,13601697.0
2023-02-24,13.91415592,13.85511424,14.15032264,13.776392,14174040.0
2023-02-27,13.8255934,14.3176074,14.3176074,13.54022528,30942516.0
2023-02-28,14.3668088,14.2192046,14.39632964,13.99287816,19010009.0
2023-03-01,14.13064208,14.13064208,14.1700032,13.90431564,15241195.0
2023-03-02,14.13064208,13.80591284,14.15032264,13.78623228,15151555.0
2023-03-03,13.80591284,13.69766976,13.93383648,13.58942668,11345959.0
2023-03-06,13.63862808,13.69766976,13.80591284,13.54022528,8960843.0
2023-03-07,13.6287878,13.10725296,13.69766976,13.09741268,16289622.0
2023-03-08,13.09741268,13.20565576,13.30405856,13.05805156,8935200.0
2023-03-09,13.21549604,12.99900988,13.3335794,12.96948904,11666020.0
2023-03-10,12.94980848,12.8415654,12.97932932,12.70380148,9242610.0
2023-03-13,12.7431626,12.82188484,12.94980848,12.61523896,8085820.0
2023-03-14,12.81204456,12.45779448,12.8415654,12.18226664,13137357.0
2023-03-15,12.55619728,12.57587784,12.75300288,12.55619728,6467704.0
2023-03-16,12.58571812,12.22162776,12.58571812,12.22162776,6720000.0
2023-03-17,12.36923196,12.30035,12.42827364,12.21178748,6989510.0
2023-03-20,12.35939168,12.31019028,12.42827364,12.1527458,7871810.0
2023-03-21,12.32003056,12.58571812,12.61523896,12.27082916,7846990.0
2023-03-22,12.61523896,12.57587784,12.72348204,12.48731532,7341830.0
2023-03-23,12.57587784,12.68412092,12.71364176,12.42827364,7623399.0
2023-03-24,12.83172512,13.0875724,13.55006556,12.6939612,20805391.0
2023-03-27,12.88092652,13.35325996,13.36310024,12.792364,17067077.0
2023-03-28,13.49102388,13.07773212,13.49102388,12.9891696,11640470.0
2023-03-29,13.06789184,13.038371,13.24501688,12.9891696,8052837.0
2023-03-30,12.9891696,13.01869044,13.1367738,12.85140568,6928041.0
2023-03-31,13.038371,12.94980848,13.1367738,12.8907668,7728517.0
2023-04-03,13.01869044,13.07773212,13.10725296,12.7431626,10946010.0
2023-04-04,13.04821128,12.5955584,13.04821128,12.5955584,12671170.0
2023-04-06,12.62507924,12.47747504,12.71364176,12.3987528,7785470.0
2023-04-07,12.37907224,12.51683616,12.61523896,12.36923196,5495320.0
2023-04-10,12.546357,12.52667644,12.87108624,12.43811392,10285305.0
2023-04-11,12.3987528,12.02482216,12.46763476,11.9067388,12072090.0
2023-04-12,12.0051416,12.11338468,12.1527458,11.93625964,6917940.0
2023-04-13,12.42827364,12.16258608,12.5955584,12.12322496,12541570.0
2023-04-14,12.01498188,11.93625964,12.17242636,11.9067388,8957040.0
2023-04-17,12.14290552,11.98546104,12.2019472,11.9559402,6500264.0
2023-04-18,11.94609992,11.69025264,11.9559402,11.60169012,9038849.0
2023-04-19,11.70009292,11.7591346,11.91657908,11.5131276,7301910.0
2023-04-20,11.7591346,11.4147248,11.7591346,11.38520396,8261824.0
2023-04-21,11.35568312,10.96207192,11.48360676,10.94239136,10007522.0
2023-04-24,11.00143304,11.070315,11.08999556,10.824308,5870070.0
2023-04-25,11.09983584,10.6275024,11.10967612,10.47005792,8932120.0
2023-04-26,10.6275024,10.91287052,11.01127332,10.41101624,7546000.0
2023-04-27,10.83414828,10.7259052,10.95223164,10.64718296,5884570.0
2023-04-28,10.824308,11.27696088,11.27696088,10.824308,9188450.0
2023-05-04,11.27696088,11.3655234,11.45408592,11.22775948,5656247.0
2023-05-05,11.29664144,11.19823864,11.34584284,11.08015528,4864770.0
2023-05-08,11.19823864,11.38520396,11.42456508,11.19823864,5511860.0
2023-05-09,11.4147248,11.00143304,11.4147248,11.00143304,6339950.0
2023-05-10,11.08999556,11.17855808,11.24744004,10.93255108,5050295.0
2023-05-11,11.1687178,11.2179192,11.27696088,11.08999556,4367400.0
2023-05-12,11.2179192,11.1195164,11.2671206,11.08015528,3673800.0
2023-05-15,11.19823864,12.23146804,12.23146804,11.1195164,14380090.0
2023-05-16,12.67428064,12.40859308,12.90060708,12.06418328,45391927.0
2023-05-17,12.2511486,13.02853072,13.0875724,12.13306524,41120111.0
2023-05-18,12.68412092,12.77268344,13.01869044,12.47747504,28777863.0
2023-05-19,12.46763476,12.792364,12.9891696,12.35939168,22157282.0
2023-05-22,12.6939612,13.06789184,13.37294052,12.6447598,35973937.0
2023-05-23,12.80220428,12.45779448,12.8415654,12.4479542,25889020.0
2023-05-24,12.46763476,12.67428064,12.9891696,12.46763476,23225300.0
2023-05-25,12.68412092,13.1859752,13.284378,12.60539868,41674712.0
2023-05-26,13.05805156,12.8907668,13.05805156,12.68412092,25788060.0
2023-05-29,12.85140568,12.6447598,13.11709324,12.60539868,17190949.0
2023-05-30,12.546357,12.99900988,13.07773212,12.47747504,24045837.0
2023-05-31,12.97932932,12.85140568,13.0875724,12.6939612,17592540.0
2023-06-01,12.73332232,12.62507924,12.87108624,12.51683616,17997090.0
2023-06-02,12.62507924,12.56603756,12.792364,12.546357,12913490.0
2023-06-05,12.56603756,12.82188484,12.83172512,12.37907224,16955118.0
2023-06-06,12.76284316,11.94609992,12.77268344,11.88705824,24832961.0
2023-06-07,11.93625964,12.1035444,12.2019472,11.67057208,13440587.0
2023-06-08,12.2019472,11.93625964,12.2019472,11.87721796,8877000.0
2023-06-09,11.89689852,12.07402356,12.1035444,11.73945404,7800270.0
2023-06-12,11.98546104,11.92641936,12.14290552,11.9067388,7514080.0
2023-06-13,11.89689852,12.18226664,12.2511486,11.8575374,10028220.0
2023-06-14,12.24130832,11.96578048,12.28066944,11.94609992,8521781.0
2023-06-15,11.98546104,12.17242636,12.2511486,11.91657908,9502481.0
2023-06-16,12.2217004,12.34983113,12.38925597,12.03443241,11237606.0
2023-06-19,12.31040629,12.60609259,12.70465469,12.23155661,15128170.0
2023-06-20,12.75393574,12.66522985,12.84264163,12.54695533,13847580.0
2023-06-21,12.72436711,12.25126903,12.78350437,12.23155661,11494980.0
2023-06-26,12.16256314,12.05414483,12.6159488,11.99500757,11186110.0
2023-06-27,12.06400104,12.34983113,12.6159488,12.06400104,10227560.0
2023-06-28,12.27098145,12.04428862,12.33997492,11.68946506,11471201.0
2023-06-29,11.95558273,12.27098145,12.38925597,11.90630168,11851313.0
2023-06-30,12.27098145,12.31040629,12.36954355,12.14285072,7314510.0
2023-07-03,12.31040629,12.29069387,12.47796186,12.08371346,7920170.0
2023-07-04,12.21184419,12.36954355,12.39911218,12.15270693,8267317.0
2023-07-05,12.38925597,12.29069387,12.67508606,12.20198798,15731207.0
2023-07-06,12.29069387,12.60609259,12.86235405,12.29069387,22237380.0
2023-07-07,12.47796186,12.36954355,12.50753049,12.13299451,14438300.0
2023-07-10,12.55681154,12.33997492,12.60609259,12.18227556,10734400.0
2023-07-11,12.2217004,12.21184419,12.26112524,11.97529515,9600361.0
2023-07-12,12.26112524,12.30055008,12.43853702,12.20198798,11998930.0
2023-07-13,12.30055008,12.14285072,12.42868081,12.05414483,10383454.0
2023-07-14,12.06400104,11.90630168,12.11328209,11.90630168,8461300.0
2023-07-17,11.95558273,12.20198798,12.31040629,11.84716442,10635572.0
2023-07-18,12.09356967,11.89644547,12.10342588,11.87673305,8266302.0
2023-07-19,11.91615789,11.85702063,12.04428862,11.84716442,4592950.0
2023-07-20,11.827452,11.51205328,11.85702063,11.38392255,10094722.0
2023-07-21,11.52190949,11.55147812,11.6303278,11.44305981,4042644.0
2023-07-24,11.55147812,11.52190949,11.58104675,11.44305981,2551191.0
2023-07-25,11.56133433,11.70917748,11.7288899,11.56133433,3919769.0
2023-07-26,11.70917748,11.68946506,11.80773958,11.6303278,3327770.0
2023-07-27,11.68946506,11.52190949,11.80773958,11.52190949,3556710.0
2023-07-28,11.51205328,11.5317657,11.59090296,11.38392255,3607202.0
2023-07-31,11.55147812,11.67960885,11.7288899,11.49234086,4677481.0
2023-08-01,11.67960885,11.54162191,11.67960885,11.50219707,3662700.0
2023-08-02,11.55147812,11.41349118,11.60075917,11.39377876,3797729.0
2023-08-03,11.41349118,11.22622319,11.41349118,11.21636698,5091766.0
2023-08-04,11.21636698,11.37406634,11.48248465,11.20651077,4979540.0
2023-08-07,11.41349118,11.39377876,11.4332036,11.29521666,2319166.0
2023-08-08,11.41349118,11.32478529,11.44305981,11.29521666,2444400.0
2023-08-09,11.26564803,11.19665456,11.37406634,11.16708593,2774800.0
2023-08-10,11.27550424,11.22622319,11.35435392,11.20651077,2736500.0
2023-08-11,11.18679835,10.95024931,11.26564803,10.92068068,5040917.0
2023-08-14,10.86154342,11.08823625,11.11780488,10.80240616,3311580.0
2023-08-15,11.0389552,10.87139963,11.11780488,10.81226237,3163300.0
2023-08-16,10.86154342,10.71370027,10.87139963,10.70384406,3049264.0
2023-08-17,10.69398785,10.75312511,10.81226237,10.58556954,3845566.0
2023-08-18,10.72355648,10.58556954,10.83197479,10.58556954,3340564.0
2023-08-21,10.57571333,10.53628849,10.69398785,10.53628849,3041320.0
2023-08-22,10.62499438,10.69398785,10.69398785,10.36873292,4564520.0
2023-08-23,10.72355648,10.73341269,10.97981794,10.70384406,6720934.0
2023-08-24,10.7432689,10.60528196,10.86154342,10.51657607,4573170.0
2023-08-25,10.5461447,10.2504584,10.57571333,10.22088977,4459750.0
2023-08-28,10.72355648,10.20117735,10.90096826,10.18146493,6832770.0
2023-08-29,10.1518963,10.48700744,10.53628849,10.10261525,6576930.0
2023-08-30,10.48700744,10.61513817,10.72355648,10.46729502,5370600.0
2023-08-31,10.61513817,10.58556954,10.70384406,10.49686365,4086090.0
2023-09-01,10.59542575,10.52643228,10.66441922,10.47715123,3098190.0
2023-09-04,10.53628849,10.67427543,10.67427543,10.51657607,4070082.0
2023-09-05,10.68413164,10.76298132,10.76298132,10.61513817,4248141.0
2023-09-06,10.72355648,10.85168721,10.88125584,10.63485059,4418994.0
2023-09-07,10.80240616,10.65456301,10.90096826,10.65456301,4425200.0
2023-09-08,10.6447068,10.81226237,10.85168721,10.61513817,4131150.0
2023-09-11,10.77283753,10.80240616,10.86154342,10.71370027,4089300.0
2023-09-12,10.75312511,10.77283753,10.82211858,10.71370027,2461300.0
2023-09-13,10.77283753,10.62499438,10.81226237,10.50671986,4048350.0
2023-09-14,10.59542575,10.69398785,10.73341269,10.48700744,4880500.0
